Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date,CTR,Conv_Rate,Spend,ROAS,Non_Conversions
NY-CMP-11493,Paid Ads,Tier 2 City Customers,5,"Email, Facebook, Google",34192,3875,1552,919,592755,259.57,1.48,Bengali,18.56,College Students,2025-06-06,0.1133306036499766,0.23716129032258065,238544.83,2.4848788380783606,2956
NY-CMP-11494,Social Media,Premium Shoppers,10,Google,77227,8396,4488,1723,516900,59.35,4.06,Bengali,18.91,Working Women,2024-07-17,0.10871845339065353,0.205216769890424,102260.05,5.054759898904802,6673
NY-CMP-11495,Social Media,Youth,21,Instagram,54785,6293,3497,2360,1500960,31.37,19.28,Hindi,22.18,Premium Shoppers,2024-12-31,0.11486720817742083,0.3750198633402193,74033.2,20.274147274466053,3933
NY-CMP-11496,Paid Ads,College Students,28,YouTube,30364,1059,289,102,64974,2292.54,-0.72,Tamil,4.78,Premium Shoppers,2024-07-24,0.03487682782242129,0.09631728045325778,233839.08,0.27785774730211904,957
NY-CMP-11497,Social Media,Youth,19,WhatsApp,22472,1743,896,543,268242,376.74,0.31,Tamil,14.16,Premium Shoppers,2024-11-15,0.07756318974724101,0.31153184165232356,204569.82,1.3112491373360937,1200
NY-CMP-11498,Influencer,Youth,9,"Facebook, Google, YouTube",23533,2704,1193,773,357899,121.99,2.8,Bengali,19.84,Tier 2 City Customers,2024-08-09,0.11490247737220075,0.28587278106508873,94298.26999999999,3.795393065005329,1931
NY-CMP-11499,Email,Youth,29,"YouTube, Instagram, WhatsApp",91240,5881,1668,524,231608,495.85,-0.11,English,8.85,Premium Shoppers,2025-03-05,0.0644563787812363,0.08910049311341608,259825.40000000002,0.8913986084501361,5357
NY-CMP-11500,Influencer,College Students,25,"Email, Facebook, Instagram",41854,1502,664,515,197760,507.47,-0.24,Hindi,6.41,Working Women,2024-07-05,0.035886653605390166,0.3428761651131824,261347.05000000002,0.7566949770429778,987
NY-CMP-11501,Social Media,Premium Shoppers,24,"YouTube, Instagram",95680,2163,455,240,89280,470.59,-0.21,English,2.99,Tier 2 City Customers,2024-09-05,0.02260660535117057,0.11095700416088766,112941.59999999999,0.7904970356361164,1923
NY-CMP-11502,Influencer,College Students,13,"Google, WhatsApp, Instagram",47884,7076,2962,2277,876645,67.7,4.69,Tamil,25.72,College Students,2025-01-25,0.14777378665107344,0.321791972866026,154152.9,5.68685376661743,4799
NY-CMP-11503,Paid Ads,Premium Shoppers,20,"Email, WhatsApp, YouTube",76571,1619,335,262,170038,1105.5,-0.41,Bengali,2.89,Working Women,2025-04-22,0.02114377505844249,0.16182828906732552,289641.0,0.5870646766169154,1357
NY-CMP-11504,Social Media,Youth,24,Google,54156,7182,3130,2145,654225,121.53,1.51,Hindi,23.0,College Students,2025-02-22,0.1326168845557279,0.29866332497911446,260681.85,2.5096683946350695,5037
NY-CMP-11505,Social Media,Tier 2 City Customers,23,YouTube,92155,9583,4826,1853,1423104,139.91,4.49,Tamil,17.65,Working Women,2024-08-29,0.10398784656285606,0.19336324741730146,259253.22999999998,5.489243084840255,7730
NY-CMP-11506,SEO,Tier 2 City Customers,8,"Email, YouTube",94242,3316,1915,1007,271890,150.84,0.79,Tamil,6.62,Premium Shoppers,2024-12-14,0.03518601048364848,0.30367913148371534,151895.88,1.7899761336515512,2309
NY-CMP-11507,Social Media,Working Women,16,"WhatsApp, Facebook",97336,4281,2135,1291,604188,39.95,10.72,Bengali,7.92,Premium Shoppers,2024-12-25,0.04398167173502096,0.30156505489371643,51575.450000000004,11.714643304130162,2990
NY-CMP-11508,Social Media,Premium Shoppers,23,"Google, Instagram",57851,3554,1338,491,164485,131.12,1.55,Hindi,9.3,Premium Shoppers,2024-07-23,0.06143368308240134,0.1381541924592009,64379.920000000006,2.5549115314215984,3063
NY-CMP-11509,Paid Ads,Youth,26,"YouTube, WhatsApp, Facebook",56146,3305,909,329,191807,871.59,-0.33,English,8.09,Youth,2025-01-08,0.058864389270829626,0.09954614220877459,286753.11,0.6688924838513521,2976
NY-CMP-11510,SEO,College Students,17,"Google, Email",89210,11464,5423,2113,538815,68.33,2.73,English,21.3,College Students,2024-08-13,0.12850577289541532,0.18431612002791348,144381.29,3.7318893604566075,9351
NY-CMP-11511,Paid Ads,Premium Shoppers,30,"WhatsApp, Facebook, Email",59440,7645,4244,1594,559494,54.68,5.42,Bengali,22.68,Tier 2 City Customers,2024-10-16,0.1286170928667564,0.20850228907782864,87159.92,6.419166057059254,6051
NY-CMP-11512,Influencer,Tier 2 City Customers,27,"Instagram, Google",43465,4235,1057,685,262355,330.07,0.16,Bengali,13.75,Premium Shoppers,2025-03-28,0.0974347175888646,0.1617473435655254,226097.94999999998,1.1603599236525586,3550
NY-CMP-11513,Email,Youth,6,"Google, Instagram, Facebook",74087,4217,2324,817,582521,267.2,1.67,Hindi,9.93,Tier 2 City Customers,2025-01-11,0.05691956753546506,0.19373962532606118,218302.4,2.6684131736526946,3400
NY-CMP-11514,Paid Ads,Working Women,29,Instagram,22407,3013,936,522,122670,403.26,-0.42,Bengali,19.95,College Students,2024-12-25,0.13446690766278396,0.17324925323597742,210501.72,0.5827505827505828,2491
NY-CMP-11515,Email,Working Women,30,WhatsApp,29807,4002,1675,1305,351045,146.83,0.83,Tamil,23.42,Tier 2 City Customers,2025-05-12,0.1342637635454759,0.32608695652173914,191613.15000000002,1.8320506708438329,2697
NY-CMP-11516,SEO,College Students,12,"WhatsApp, Google, Facebook",52259,1738,970,706,427130,239.9,1.52,Tamil,6.53,Youth,2024-08-26,0.033257429342314244,0.4062140391254315,169369.4,2.5218841183826597,1032
NY-CMP-11517,Email,Working Women,19,"Google, WhatsApp, Email",15644,894,445,283,87447,704.34,-0.56,Tamil,10.37,Youth,2025-05-11,0.05714650984402966,0.31655480984340045,199328.22,0.438708578243462,611
NY-CMP-11518,Influencer,Youth,18,Email,65311,7085,4131,3171,2165793,37.76,17.09,Bengali,22.03,Youth,2025-01-16,0.10848096032827548,0.44756527875793933,119736.95999999999,18.08792372881356,3914
NY-CMP-11519,Influencer,Youth,16,"Google, WhatsApp",97519,6362,2237,1610,991760,146.46,3.21,Bengali,10.47,Working Women,2024-10-06,0.06523856889426675,0.2530650738761396,235800.6,4.2059265328417315,4752
NY-CMP-11520,Social Media,Premium Shoppers,25,Email,89612,11265,5375,2747,1469645,82.26,5.5,Bengali,21.63,Tier 2 City Customers,2024-09-11,0.12570861045395706,0.2438526409232135,225968.22,6.50376853877948,8518
NY-CMP-11521,Social Media,College Students,12,"YouTube, Facebook",11643,1036,253,189,123228,720.42,-0.09,English,12.69,College Students,2025-05-27,0.0889805033067079,0.18243243243243243,136159.38,0.9050276227756031,847
NY-CMP-11522,Influencer,Tier 2 City Customers,17,"Instagram, Facebook, Email",59033,5109,1363,862,209466,291.06,-0.17,Tamil,12.42,Working Women,2024-09-12,0.08654481391763928,0.16872186337835193,250893.72,0.8348794063079777,4247
NY-CMP-11523,Influencer,Tier 2 City Customers,18,"YouTube, Facebook",62061,1506,672,362,278740,490.35,0.57,Hindi,4.09,Premium Shoppers,2024-10-12,0.024266447527432688,0.2403718459495352,177506.7,1.5703069236259812,1144
NY-CMP-11524,Email,Tier 2 City Customers,17,"WhatsApp, Facebook",75046,9518,3710,2797,604152,101.92,1.12,English,21.35,Working Women,2024-07-17,0.12682887828798337,0.2938642571968901,285070.24,2.119309262166405,6721
NY-CMP-11525,Email,Working Women,18,Facebook,84257,10872,4127,2785,1985705,51.2,12.93,Tamil,21.11,Working Women,2025-05-24,0.12903378947743213,0.2561626195732156,142592.0,13.92578125,8087
NY-CMP-11526,SEO,Youth,12,"Instagram, Email, Google",17917,2035,579,327,260946,339.46,1.35,Bengali,16.41,Youth,2025-02-01,0.1135792822459117,0.16068796068796068,111003.42,2.350792435043893,1708
NY-CMP-11527,Social Media,Youth,14,"Email, Google, YouTube",67100,9977,5928,2567,788069,32.68,8.39,Bengali,27.53,College Students,2024-12-10,0.14868852459016393,0.25729177107346896,83889.56,9.394124847001224,7410
NY-CMP-11528,SEO,Youth,14,"Facebook, Instagram",51767,2442,884,572,440440,251.0,2.07,Tamil,7.53,Tier 2 City Customers,2025-02-16,0.0471729093824251,0.23423423423423423,143572.0,3.0677290836653386,1870
NY-CMP-11529,Influencer,College Students,11,"Facebook, WhatsApp",82221,2266,531,410,178350,206.5,1.11,English,3.9,Working Women,2025-06-18,0.027559869133189818,0.18093556928508384,84665.0,2.1065375302663436,1856
NY-CMP-11530,Paid Ads,Premium Shoppers,10,"Facebook, WhatsApp",78829,2408,1345,408,312936,215.26,2.56,Hindi,5.28,Tier 2 City Customers,2024-09-19,0.030547133669081176,0.16943521594684385,87826.08,3.5631329554956794,2000
NY-CMP-11531,Influencer,Working Women,7,"WhatsApp, Google, Facebook",99891,3765,2201,694,178358,393.0,-0.35,Tamil,6.67,Youth,2024-08-28,0.03769108328077605,0.1843293492695883,272742.0,0.6539440203562341,3071
NY-CMP-11532,Paid Ads,Tier 2 City Customers,7,"Email, WhatsApp",14450,877,189,95,59945,1003.81,-0.37,Bengali,8.03,Working Women,2025-04-04,0.06069204152249135,0.10832383124287344,95361.95,0.6286050148932567,782
NY-CMP-11533,SEO,Premium Shoppers,18,"Facebook, YouTube, Instagram",57375,6608,3899,3052,1727432,37.58,14.06,Tamil,23.63,College Students,2024-07-30,0.11517211328976035,0.461864406779661,114694.15999999999,15.061202767429485,3556
NY-CMP-11534,Influencer,College Students,19,Email,86861,11177,2354,1508,859560,143.52,2.97,English,17.31,Premium Shoppers,2024-09-01,0.12867685152139624,0.1349199248456652,216428.16,3.971571906354515,9669
NY-CMP-11535,Influencer,Working Women,13,"Facebook, Google, Instagram",63398,7676,2578,1282,1005088,148.61,4.28,Tamil,18.2,Working Women,2024-10-23,0.12107637464904256,0.16701406982803543,190518.02000000002,5.275553462081959,6394
NY-CMP-11536,Influencer,Tier 2 City Customers,23,"YouTube, Google",20562,2011,520,336,73920,866.47,-0.75,Bengali,13.94,College Students,2025-05-11,0.09780177025581169,0.1670810542018896,291133.92,0.2539037704709915,1675
NY-CMP-11537,Social Media,Youth,12,"WhatsApp, Instagram",63483,1697,455,174,36366,1559.55,-0.87,Hindi,3.66,Tier 2 City Customers,2024-07-16,0.026731565931036656,0.10253388332351208,271361.7,0.13401301657529416,1523
NY-CMP-11538,Email,Tier 2 City Customers,30,"Google, Facebook",24316,2162,1226,666,343656,386.56,0.33,English,16.67,Premium Shoppers,2025-05-15,0.08891265010692548,0.3080481036077706,257448.96,1.3348509933774835,1496
NY-CMP-11539,Paid Ads,College Students,20,"WhatsApp, YouTube",55663,7722,2303,1132,597696,253.63,1.08,Bengali,20.04,Tier 2 City Customers,2024-11-14,0.13872770062698742,0.1465941465941466,287109.16,2.08177266096282,6590
NY-CMP-11540,SEO,Tier 2 City Customers,22,YouTube,47784,2864,860,455,226135,558.78,-0.11,English,8.75,College Students,2024-07-30,0.059936380378369326,0.15886871508379888,254244.9,0.8894377035684885,2409
NY-CMP-11541,Email,Youth,29,"YouTube, Email, Facebook",45316,4444,2519,1534,889720,52.91,9.96,Bengali,18.75,Premium Shoppers,2024-12-16,0.09806690793538705,0.34518451845184517,81163.93999999999,10.962010962010964,2910
NY-CMP-11542,Influencer,Premium Shoppers,20,Facebook,52120,4384,1112,594,288090,140.18,2.46,Bengali,11.68,College Students,2025-06-04,0.08411358403683807,0.135492700729927,83266.92,3.459837351976031,3790
NY-CMP-11543,Social Media,Tier 2 City Customers,16,"YouTube, Google, Email",10052,999,202,82,18614,2472.62,-0.91,Tamil,12.76,College Students,2024-12-11,0.09938320732192599,0.08208208208208208,202754.84,0.09180545332481335,917
NY-CMP-11544,Paid Ads,Tier 2 City Customers,22,Facebook,46667,4044,1818,1262,299094,157.74,0.5,Tamil,15.27,Premium Shoppers,2024-07-22,0.08665652388197227,0.31206726013847674,199067.88,1.502472422974515,2782
NY-CMP-11545,Influencer,Working Women,8,Email,28533,3066,924,454,111230,423.08,-0.42,Bengali,15.57,Tier 2 City Customers,2024-07-05,0.1074545263379245,0.14807566862361382,192078.32,0.5790866975512905,2612
NY-CMP-11546,Influencer,Tier 2 City Customers,13,"YouTube, Email",66139,1326,596,435,197490,235.73,0.93,English,3.56,Premium Shoppers,2025-05-28,0.020048685344501733,0.32805429864253394,102542.54999999999,1.925932210579901,891
NY-CMP-11547,Social Media,Working Women,10,"WhatsApp, Google",38340,4268,2178,1053,520182,190.15,1.6,Bengali,19.56,College Students,2024-08-25,0.11131977047470006,0.24671977507029053,200227.95,2.5979489876413355,3215
NY-CMP-11548,Email,Premium Shoppers,11,"Email, Instagram, WhatsApp",36431,4487,2114,1165,689680,122.25,3.84,Hindi,21.32,Tier 2 City Customers,2025-01-30,0.12316433806373693,0.2596389569868509,142421.25,4.842535787321063,3322
NY-CMP-11549,SEO,Working Women,17,WhatsApp,59052,3609,1342,558,414594,430.29,0.73,English,9.33,Premium Shoppers,2024-07-22,0.06111562690510059,0.1546134663341646,240101.82,1.7267424295242744,3051
NY-CMP-11550,SEO,College Students,24,Email,86840,7705,1650,730,235790,113.51,1.85,English,11.61,Tier 2 City Customers,2024-10-02,0.08872639336711192,0.09474367293964958,82862.3,2.8455642674654213,6975
NY-CMP-11551,Paid Ads,College Students,30,"Facebook, Google",29481,1661,567,170,72250,574.01,-0.26,Tamil,8.13,Tier 2 City Customers,2024-11-02,0.056341372409348396,0.10234798314268513,97581.7,0.7404052194212645,1491
NY-CMP-11552,Social Media,Premium Shoppers,6,"Email, Facebook, WhatsApp",84594,10619,2134,1259,551442,72.08,5.08,Tamil,16.56,Working Women,2024-10-29,0.12552899732841571,0.11856106978058198,90748.72,6.076581576026637,9360
NY-CMP-11553,Influencer,Premium Shoppers,20,"Email, YouTube, WhatsApp",77912,3733,1574,826,368396,209.08,1.13,Tamil,7.87,Premium Shoppers,2025-05-01,0.04791303008522436,0.22126975622823467,172700.08000000002,2.1331547732925196,2907
NY-CMP-11554,Email,Youth,18,"WhatsApp, Email",65866,4047,1304,858,500214,236.03,1.47,English,9.43,Tier 2 City Customers,2025-02-25,0.06144292958430753,0.21200889547813195,202513.74,2.470024996822438,3189
NY-CMP-11555,Email,Premium Shoppers,12,"Google, Email, WhatsApp",17784,2273,459,338,258908,328.72,1.33,Hindi,17.26,Youth,2024-12-19,0.1278115159694107,0.14870215574131104,111107.36000000002,2.330250669262594,1935
NY-CMP-11556,Influencer,Tier 2 City Customers,15,"WhatsApp, Facebook, Google",62715,7665,2372,780,600600,69.69,10.05,Tamil,17.25,College Students,2025-01-03,0.1222195646974408,0.10176125244618395,54358.2,11.048930980054529,6885
NY-CMP-11557,Social Media,Tier 2 City Customers,27,Google,41987,3842,2034,891,522126,104.23,4.62,Hindi,16.12,Premium Shoppers,2024-08-04,0.09150451330173626,0.23191046330036438,92868.93000000001,5.622181713518181,2951
NY-CMP-11558,SEO,Tier 2 City Customers,21,"Email, Instagram",22171,812,193,90,68310,1601.62,-0.53,Hindi,4.94,Premium Shoppers,2024-10-15,0.03662441928645528,0.11083743842364532,144145.8,0.47389518112910684,722
NY-CMP-11559,SEO,Premium Shoppers,7,"Email, YouTube",77896,6163,1690,524,175540,369.27,-0.09,Hindi,10.75,College Students,2024-08-28,0.0791183115949471,0.08502352750283952,193497.47999999998,0.9071952771684676,5639
NY-CMP-11560,Paid Ads,College Students,21,Instagram,36796,2351,1388,743,276396,209.34,0.78,Bengali,12.18,Premium Shoppers,2024-09-28,0.06389281443635178,0.31603572947681835,155539.62,1.7770134709085699,1608
NY-CMP-11561,SEO,Premium Shoppers,7,Facebook,75588,5780,2178,790,560110,139.27,4.09,English,11.57,Premium Shoppers,2024-09-06,0.0764671641001217,0.13667820069204153,110023.3,5.09083076039348,4990
NY-CMP-11562,Influencer,Youth,25,Instagram,79459,7488,1988,910,564200,146.61,3.23,English,13.07,Youth,2024-11-19,0.09423727960331743,0.12152777777777778,133415.1,4.228906623013437,6578
NY-CMP-11563,Paid Ads,Youth,20,"Instagram, Google, Facebook",56517,1817,936,549,262971,464.15,0.03,Bengali,5.84,College Students,2024-09-17,0.03214961869879859,0.30214639515685193,254818.34999999998,1.0319939674674137,1268
NY-CMP-11564,SEO,Youth,26,Instagram,34095,4739,2130,904,334480,239.2,0.55,Bengali,22.8,College Students,2024-09-19,0.13899398738818008,0.19075754378560877,216236.8,1.5468227424749166,3835
NY-CMP-11565,SEO,Tier 2 City Customers,8,"WhatsApp, Facebook, Instagram",68056,5647,2489,1209,924885,159.48,3.8,Bengali,13.73,Working Women,2025-01-29,0.08297578464793699,0.21409598016646006,192811.31999999998,4.79683972911964,4438
NY-CMP-11566,Influencer,College Students,23,YouTube,38637,3932,838,628,150092,279.27,-0.14,Hindi,13.97,Youth,2025-04-10,0.10176773559023734,0.15971515768056968,175381.56,0.8558026282808752,3304
NY-CMP-11567,Social Media,Tier 2 City Customers,11,Facebook,93555,13135,7285,2308,803184,89.77,2.88,Bengali,24.29,Working Women,2025-06-02,0.1403986959542515,0.175713741910925,207189.16,3.8765734655230033,10827
NY-CMP-11568,Influencer,Youth,9,Instagram,62773,4462,977,328,253216,382.81,1.02,English,9.19,Youth,2025-02-27,0.07108151593838115,0.07350963693411026,125561.68000000001,2.0166662312896735,4134
NY-CMP-11569,Email,College Students,24,"Google, WhatsApp",96323,2524,1360,978,667974,86.24,6.92,Hindi,5.05,Tier 2 City Customers,2025-04-24,0.026203502797877972,0.38748019017432644,84342.72,7.919758812615956,1546
NY-CMP-11570,Paid Ads,Youth,11,YouTube,99444,14399,7846,6017,2142052,33.26,9.7,Hindi,28.42,Tier 2 City Customers,2024-10-07,0.1447950605365834,0.41787624140565316,200125.41999999998,10.703547805171377,8382
NY-CMP-11571,Paid Ads,Premium Shoppers,14,"YouTube, Facebook, Email",12718,558,194,75,31425,3833.49,-0.89,Tamil,6.5,Tier 2 City Customers,2024-07-22,0.043874823085390785,0.13440860215053763,287511.75,0.10929988078748086,483
NY-CMP-11572,SEO,Premium Shoppers,6,WhatsApp,34011,3029,1005,347,192585,857.88,-0.35,English,12.88,College Students,2024-08-14,0.0890594219517215,0.11455926048200726,297684.36,0.6469436284795077,2682
NY-CMP-11573,Influencer,Youth,10,Instagram,44241,3264,1665,710,154780,232.58,-0.06,Tamil,12.75,Premium Shoppers,2025-02-21,0.07377771750186479,0.21752450980392157,165131.80000000002,0.9373118926820878,2554
NY-CMP-11574,Influencer,College Students,22,"Instagram, WhatsApp",68933,3820,1360,1023,237336,229.28,0.01,English,9.0,Tier 2 City Customers,2024-11-21,0.05541612870468426,0.26780104712041886,234553.44,1.0118632240055827,2797
NY-CMP-11575,Social Media,College Students,25,"WhatsApp, Email, Facebook",42495,5131,1103,778,391334,381.19,0.32,Bengali,16.5,Premium Shoppers,2025-04-04,0.12074361689610542,0.15162736308711752,296565.82,1.3195519294839844,4353
NY-CMP-11576,Influencer,Tier 2 City Customers,17,"YouTube, Facebook",68158,8396,3379,1232,627088,67.71,6.52,Tamil,19.08,College Students,2024-08-16,0.12318436573843129,0.14673654121010005,83418.71999999999,7.517353418992765,7164
NY-CMP-11577,Influencer,Youth,24,"Instagram, Facebook, Email",92232,12535,3725,2676,1827708,43.83,14.58,Bengali,20.53,Tier 2 City Customers,2025-05-17,0.13590727730071991,0.21348224970083765,117289.08,15.582934063426876,9859
NY-CMP-11578,SEO,College Students,26,"Instagram, Facebook, Google",84257,6688,2940,1973,536656,26.38,9.31,Hindi,13.77,Youth,2024-08-12,0.07937619426279122,0.295005980861244,52047.74,10.310841546626232,4715
NY-CMP-11579,Social Media,Tier 2 City Customers,29,"WhatsApp, YouTube, Google",99592,2646,1543,947,595663,257.74,1.44,Hindi,5.16,Premium Shoppers,2024-07-01,0.02656839906819825,0.35789871504157217,244079.78,2.440443858151626,1699
NY-CMP-11580,Influencer,Working Women,13,"WhatsApp, YouTube",38613,3599,852,612,139536,441.77,-0.48,Hindi,13.11,College Students,2025-02-15,0.09320695102685624,0.1700472353431509,270363.24,0.5161056658442176,2987
NY-CMP-11581,SEO,College Students,6,Instagram,23350,2522,753,378,264222,287.01,1.44,Tamil,15.64,Youth,2025-04-01,0.10800856531049251,0.14988104678826328,108489.78,2.435455210619839,2144
